VideoID	Description
xdhLQCYQ-nQ_50_63.avi	A cat is jumped into a box.
xdhLQCYQ-nQ_50_63.avi	A cat is jumping into a box.
xdhLQCYQ-nQ_50_63.avi	A cat is jumping into a box.
xdhLQCYQ-nQ_50_63.avi	A cat is jumping into a box.
xdhLQCYQ-nQ_50_63.avi	A cat is jumping into a cardboard box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps into a box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps into a cardboard box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps into a cardboard box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps into a cardboard box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps into a really tall box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps into a very large cardboard box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps into an empty box.
xdhLQCYQ-nQ_50_63.avi	A cat jumps up into a box.
xdhLQCYQ-nQ_50_63.avi	A pet grey cat sitting next to a carton box kept open from the top, jumps high and leaps into the box.
xdhLQCYQ-nQ_50_63.avi	The cat circled the box and then jumped inside.
xdhLQCYQ-nQ_50_63.avi	The cat jumped into the box.
xdhLQCYQ-nQ_50_63.avi	The cat was curious about the box and jumped inside.
J7zb8YXrmIA_93_99.avi	A guy rides the bike across the street
J7zb8YXrmIA_93_99.avi	A man is riding a bi-cycle very rapidly on the road.
J7zb8YXrmIA_93_99.avi	A man is riding a bicycle.
J7zb8YXrmIA_93_99.avi	A man is riding a bike through the street.
J7zb8YXrmIA_93_99.avi	A man is riding a bike.
J7zb8YXrmIA_93_99.avi	A man is riding a bike.
J7zb8YXrmIA_93_99.avi	A man is riding a bike.
J7zb8YXrmIA_93_99.avi	A man is riding a bike.
J7zb8YXrmIA_93_99.avi	A man is riding on a bicycle.
J7zb8YXrmIA_93_99.avi	A man rides a bike on the street.
J7zb8YXrmIA_93_99.avi	A man rides a bike through the city streets.
J7zb8YXrmIA_93_99.avi	A man rode his bike in the street.
J7zb8YXrmIA_93_99.avi	A person rides a bike.
J7zb8YXrmIA_93_99.avi	A young man is riding a bicycle.
J7zb8YXrmIA_93_99.avi	The man is riding a bike.
J7zb8YXrmIA_93_99.avi	The man rode his bike across the street.
5zkCnHUnoYY_69_74.avi	A young woman, standing in front of louvered doors in her bra, is brushing her hair.
5zkCnHUnoYY_69_74.avi	A woman is combing her hair.
5zkCnHUnoYY_69_74.avi	A woman is combing her hair.
5zkCnHUnoYY_69_74.avi	A woman is brushing her hair.
5zkCnHUnoYY_69_74.avi	A woman is brushing her hair.
5zkCnHUnoYY_69_74.avi	A woman is combing her hair.
5zkCnHUnoYY_69_74.avi	A woman is brushing her hair.
5zkCnHUnoYY_69_74.avi	A woman brushes her hair.
5zkCnHUnoYY_69_74.avi	A girl is brushing her hair.
5zkCnHUnoYY_69_74.avi	A girl is combing her hair.
5zkCnHUnoYY_69_74.avi	A woman in a bra is brushing her hair.
5zkCnHUnoYY_69_74.avi	The lady brushed her hair.
5zkCnHUnoYY_69_74.avi	The woman is brushing her hair.
5zkCnHUnoYY_69_74.avi	A woman in her bra is brushing her hair.
5zkCnHUnoYY_69_74.avi	A woman brushes her hair.
5zkCnHUnoYY_69_74.avi	The lady brushed her long hair.
j4dMnAPZu70_11_18.avi	A baby panda goes down a slide.
j4dMnAPZu70_11_18.avi	A baby panda is going down a slide.
j4dMnAPZu70_11_18.avi	A baby panda slides down a slide.
j4dMnAPZu70_11_18.avi	A baby panda slides down into the snow.
j4dMnAPZu70_11_18.avi	A panda bear is sliding down a slide.
j4dMnAPZu70_11_18.avi	A panda bear slides down a wooden slide.
j4dMnAPZu70_11_18.avi	A panda cub is sliding into the snow.
j4dMnAPZu70_11_18.avi	A panda is sliding down a slide.
j4dMnAPZu70_11_18.avi	A panda slides down a slide into the snow.
j4dMnAPZu70_11_18.avi	A panda slides down a slide.
j4dMnAPZu70_11_18.avi	Panda bears are playing on a slide.
j4dMnAPZu70_11_18.avi	Panda bears play in the snow.
j4dMnAPZu70_11_18.avi	Panda is sliding on the slide.
j4dMnAPZu70_11_18.avi	Pandas are playing.
j4dMnAPZu70_11_18.avi	The pana bears slid down the slide.
j4dMnAPZu70_11_18.avi	The panda bears slid down the slide into the snow.
j4dMnAPZu70_11_18.avi	The panda went down the slide.
ACOmKiJDkA4_146_153.avi	A woman is pulling apart a cooked piece of fish into pieces and removes a piece of skin.
ACOmKiJDkA4_146_153.avi	A person is shredding fish.
ACOmKiJDkA4_146_153.avi	A woman shreds fish meat.
ACOmKiJDkA4_146_153.avi	A woman is pulling the skin off of a piece of fish and breaking it into small pieces.
ACOmKiJDkA4_146_153.avi	A chef is pulling apart a slice of fish.
ACOmKiJDkA4_146_153.avi	Someone is separating a piece of fish.
ACOmKiJDkA4_146_153.avi	A woman is breaking salmons.
ACOmKiJDkA4_146_153.avi	A woman is tearing apart a piece of salmon.
ACOmKiJDkA4_146_153.avi	Someone is breaking some salmon into pieces.
ACOmKiJDkA4_146_153.avi	Someone is tearing meat on a plate.
ACOmKiJDkA4_146_153.avi	Someone is pulling meat apart.
ACOmKiJDkA4_146_153.avi	A woman is tearing apart some fish.
ACOmKiJDkA4_146_153.avi	The lady shredded the fish meat.
ACOmKiJDkA4_146_153.avi	The woman is shredding salmon.
ACOmKiJDkA4_146_153.avi	A woman splits some meat into small strips.
ACOmKiJDkA4_146_153.avi	The lady shredded the fish.
d1zdJO3CqVw_1_35.avi	A woman is holding a young babies hands while the baby bobs around like it is dancing.
d1zdJO3CqVw_1_35.avi	A little baby is dancing.
d1zdJO3CqVw_1_35.avi	A baby is dancing.
d1zdJO3CqVw_1_35.avi	A baby is dancing in the hands of mother.
d1zdJO3CqVw_1_35.avi	A woman and baby are dancing.
d1zdJO3CqVw_1_35.avi	A woman is holding a dancing baby up.
d1zdJO3CqVw_1_35.avi	A baby dances with her mother.
d1zdJO3CqVw_1_35.avi	A woman is abusing her child.
d1zdJO3CqVw_1_35.avi	A small baby is dancing to music, while his hands are held by an adult.
d1zdJO3CqVw_1_35.avi	A toddler learning to dance.
d1zdJO3CqVw_1_35.avi	The baby danced on the wooden floor.
d1zdJO3CqVw_1_35.avi	The baby is walking and dancing.
d1zdJO3CqVw_1_35.avi	A baby in a diaper is dancing with a woman.
d1zdJO3CqVw_1_35.avi	The baby danced on the floor.
NNYLo1OeZ-Q_48_54.avi	Someone is scrubbing a zucchini with a brush under the running water from a faucet at a sink.
NNYLo1OeZ-Q_48_54.avi	A woman is scrubbing a cucumber.
NNYLo1OeZ-Q_48_54.avi	A person is scrubbing a zucchini.
NNYLo1OeZ-Q_48_54.avi	Someone is using a vegetable brush to clean a zucchini.
NNYLo1OeZ-Q_48_54.avi	A woman is scrubbing a zucchini with a brush.
NNYLo1OeZ-Q_48_54.avi	A woman is washing vegetables.
NNYLo1OeZ-Q_48_54.avi	A woman is scrubbing a zucchini with a vegetable brush.
NNYLo1OeZ-Q_48_54.avi	A person scrubs a vegetable with a brush.
NNYLo1OeZ-Q_48_54.avi	A woman is washing a vegetable.
NNYLo1OeZ-Q_48_54.avi	A woman is cleaning a cucumber.
NNYLo1OeZ-Q_48_54.avi	A person is scrubbing a zucchini.
NNYLo1OeZ-Q_48_54.avi	The woman is washing the vegetables.
NNYLo1OeZ-Q_48_54.avi	A woman cleans fruit.
NNYLo1OeZ-Q_48_54.avi	The lady scrubbed the cucumber.
SzEbtbNSg04_214_224.avi	Someone is cooking shrimp in a saucepan, stirring with a spatula.
SzEbtbNSg04_214_224.avi	A person is cooking shrimp.
SzEbtbNSg04_214_224.avi	A person is cooking shrimp.
SzEbtbNSg04_214_224.avi	Someone is stirring a skillet of shrimp with a spatula.
SzEbtbNSg04_214_224.avi	A person is cooking shrimp in a frying pan on a stove.
SzEbtbNSg04_214_224.avi	A man is frying shrimp.
SzEbtbNSg04_214_224.avi	A man is frying something.
SzEbtbNSg04_214_224.avi	A person is sauteing shrimp in a pan.
SzEbtbNSg04_214_224.avi	A person cooks shrimp in a pan.
SzEbtbNSg04_214_224.avi	A man is stirring some cooking shrimp.
SzEbtbNSg04_214_224.avi	Someone is cooking shrimp in a frying pan.
SzEbtbNSg04_214_224.avi	A person is cooking some shrimp.
SzEbtbNSg04_214_224.avi	The person is cooking shrimp in a pan.
SzEbtbNSg04_214_224.avi	A person stirs shrimp.
SzEbtbNSg04_214_224.avi	The lady fried the shrimp in the pan.
4QdX5Q3qQsQ_38_44.avi	A man is dancing and singing, and a woman turns around and watches him.
4QdX5Q3qQsQ_38_44.avi	A man dances.
4QdX5Q3qQsQ_38_44.avi	A man is laughing.
4QdX5Q3qQsQ_38_44.avi	A woman is walking away from a man and he has his back to her while he's talking.
4QdX5Q3qQsQ_38_44.avi	A man is dancing.
4QdX5Q3qQsQ_38_44.avi	A man is dancing and singing while a woman walks in front of him.
4QdX5Q3qQsQ_38_44.avi	A man is dancing.
4QdX5Q3qQsQ_38_44.avi	A man is moving with jerky movements.
4QdX5Q3qQsQ_38_44.avi	A man is singing.
4QdX5Q3qQsQ_38_44.avi	People are singing.
4QdX5Q3qQsQ_38_44.avi	A man is shaking his head around.
4QdX5Q3qQsQ_38_44.avi	The boy sang on the bridge.
4QdX5Q3qQsQ_38_44.avi	The man is singing.
4QdX5Q3qQsQ_38_44.avi	A man acts strange and a woman looks amused.
4QdX5Q3qQsQ_38_44.avi	The man sang to the woman on the bridge.
pQYEZTwSVbQ_12_18.avi	A man has a conversation with a woman.
pQYEZTwSVbQ_12_18.avi	A boy is talking to a girl.
pQYEZTwSVbQ_12_18.avi	A man and woman are speaking.
pQYEZTwSVbQ_12_18.avi	A man and woman are talking with each other.
pQYEZTwSVbQ_12_18.avi	A man is angry with a woman.
pQYEZTwSVbQ_12_18.avi	A man is speaking to a woman
pQYEZTwSVbQ_12_18.avi	A man is speaking to a woman.
pQYEZTwSVbQ_12_18.avi	A man is standing behind a woman talking to her.
pQYEZTwSVbQ_12_18.avi	A man is talking sternly to a woman with a bruise on her forehead, standing very close to her.
pQYEZTwSVbQ_12_18.avi	A man is talking to a woman.
pQYEZTwSVbQ_12_18.avi	A man is talking to a woman.
pQYEZTwSVbQ_12_18.avi	A man is talking to a woman.
pQYEZTwSVbQ_12_18.avi	A man is talking with a woman.
pQYEZTwSVbQ_12_18.avi	A man menaces a woman.
pQYEZTwSVbQ_12_18.avi	A man talks to a woman.
pQYEZTwSVbQ_12_18.avi	A man yells at a women.
pQYEZTwSVbQ_12_18.avi	The man appealed to the woman.
pQYEZTwSVbQ_12_18.avi	The man is talking to the woman.
pQYEZTwSVbQ_12_18.avi	The man talked to the lady.
Vn0Xv0fb1z4_18_30.avi	Two lions, seated on a couch, are watching animals on a television.
Vn0Xv0fb1z4_18_30.avi	Lions are watching TV.
Vn0Xv0fb1z4_18_30.avi	Lions are watching TV on a couch.
Vn0Xv0fb1z4_18_30.avi	Two lions are sitting on a sofa watching tv.
Vn0Xv0fb1z4_18_30.avi	Two lions are watching a TV.
Vn0Xv0fb1z4_18_30.avi	A couple of lions are sitting on a couch watching TV.
Vn0Xv0fb1z4_18_30.avi	Lions are watching TV.
Vn0Xv0fb1z4_18_30.avi	Two lions are sitting on the couch watching television.
Vn0Xv0fb1z4_18_30.avi	Lions are watching television.
Vn0Xv0fb1z4_18_30.avi	Two lions watch television.
Vn0Xv0fb1z4_18_30.avi	Two lions are watching television.
Vn0Xv0fb1z4_18_30.avi	Two lions are watching television.
Vn0Xv0fb1z4_18_30.avi	Two lions are watching television.
Vn0Xv0fb1z4_18_30.avi	The lions are watching television.
Vn0Xv0fb1z4_18_30.avi	Two lions are lying on the couch watching television.
Vn0Xv0fb1z4_18_30.avi	Two lions watch TV.
Vn0Xv0fb1z4_18_30.avi	A couple of lions are sitting on a couch and watching television.
Vn0Xv0fb1z4_18_30.avi	The lions sat on the couch and watched a wildlife show!
_9iG5Ge01PM_3_11.avi	A kitten moves about.
_9iG5Ge01PM_3_11.avi	A baby cat is nodding off.
_9iG5Ge01PM_3_11.avi	A cats falls asleep.
_9iG5Ge01PM_3_11.avi	A furry kitten falls asleep.
_9iG5Ge01PM_3_11.avi	A kitten is falling asleep.
_9iG5Ge01PM_3_11.avi	A kitten is falling asleep.
_9iG5Ge01PM_3_11.avi	A kitten is falling asleep.
_9iG5Ge01PM_3_11.avi	A kitten is falling asleep.
_9iG5Ge01PM_3_11.avi	A kitten starts to fall asleep.
_9iG5Ge01PM_3_11.avi	A small furry kitten seated on a sofa is almost dozing off.
_9iG5Ge01PM_3_11.avi	A young kitten is drowsily sitting.
_9iG5Ge01PM_3_11.avi	The kitten is trying to fall asleep.
_9iG5Ge01PM_3_11.avi	The kitten was falling asleep sitting up.
qew09qQgMAg_22_27.avi	A man is crawling with a ice cream cone in hand.
qew09qQgMAg_22_27.avi	A man crawls along the sidewalk.
qew09qQgMAg_22_27.avi	A man crawls on the sidewalk.
qew09qQgMAg_22_27.avi	A man holding a cone ice-cream and crawling on all fours on a pavement lies down at one corner.
qew09qQgMAg_22_27.avi	A man is crawling along the sidewalk, carrying a half-eaten ice cream cone.
qew09qQgMAg_22_27.avi	A man is crawling on his hands and knees while holding an ice cream cone in one hand.
qew09qQgMAg_22_27.avi	A man is crawling on his hands and knees.
qew09qQgMAg_22_27.avi	A man is crawling on the ground.
qew09qQgMAg_22_27.avi	A man is crawling on the ground.
qew09qQgMAg_22_27.avi	A man is crawling on the ground.
qew09qQgMAg_22_27.avi	A man is crawling on the sidewalk.
qew09qQgMAg_22_27.avi	A man is crawling.
qew09qQgMAg_22_27.avi	A man is falling on a street.
qew09qQgMAg_22_27.avi	I man carrying an ice cream cone is crawling on the sidewalk.
qew09qQgMAg_22_27.avi	The boy crawled on his knees while holding an ice cream cone.
qew09qQgMAg_22_27.avi	The boy crawled on his knees with an ice cream cone.
qew09qQgMAg_22_27.avi	The man is crawling on the street.
qew09qQgMAg_22_27.avi	The man is crawling.
C2rDp6FnbP0_10_17.avi	A man sitting on a stool at a microphone is playing a guitar.
C2rDp6FnbP0_10_17.avi	A man is playing a guitar onstage.
C2rDp6FnbP0_10_17.avi	A man is playing a guitar on a stage.
C2rDp6FnbP0_10_17.avi	A man is singing with a guitar.
C2rDp6FnbP0_10_17.avi	A man is playing guitar and singing.
C2rDp6FnbP0_10_17.avi	A man plays the guitar while seated.
C2rDp6FnbP0_10_17.avi	A man is playing the guitar.
C2rDp6FnbP0_10_17.avi	A man plays a guitar on a stage.
C2rDp6FnbP0_10_17.avi	A man is playing a guitar.
C2rDp6FnbP0_10_17.avi	A man is playing guitar.
C2rDp6FnbP0_10_17.avi	A man is playing the guitar.
C2rDp6FnbP0_10_17.avi	The man played the guitar.
C2rDp6FnbP0_10_17.avi	A man sits, plays guitar and sings into a microphone.
C2rDp6FnbP0_10_17.avi	The man is singing and playing the guitar.
C2rDp6FnbP0_10_17.avi	A man sings and plays the guitar.
C2rDp6FnbP0_10_17.avi	The man sang and played his guitar.
UbmZAe5u5FI_44_55.avi	Someone cuts the stem off of leaves, roll them up, then finely chop them into pieces.
UbmZAe5u5FI_44_55.avi	A person cuts leaves.
UbmZAe5u5FI_44_55.avi	A woman is chopping up shiso leaves.
UbmZAe5u5FI_44_55.avi	A person is cutting leaves.
UbmZAe5u5FI_44_55.avi	A woman is cutting a couple of green leaves into very small pieces.
UbmZAe5u5FI_44_55.avi	A person is chopping coriander leaves.
UbmZAe5u5FI_44_55.avi	A woman is slicing leaves with a knife.
UbmZAe5u5FI_44_55.avi	A woman is chopping some leaves.
UbmZAe5u5FI_44_55.avi	A woman is chopping some shiso leaves.
UbmZAe5u5FI_44_55.avi	A woman is cutting herbs.
UbmZAe5u5FI_44_55.avi	A woman is slicing up some green leaves.
UbmZAe5u5FI_44_55.avi	The woman is slicing a leaf.
UbmZAe5u5FI_44_55.avi	A woman is mincing leaves.
UbmZAe5u5FI_44_55.avi	A person cuts and rolls leaves.
UbmZAe5u5FI_44_55.avi	A woman is chopping some leaves.
UbmZAe5u5FI_44_55.avi	The lady cut the stem off the leaves and then folded them.
Uc63MFVwfrs_360_372.avi	Someone is cutting a cooked potato into bite-size pieces.
Uc63MFVwfrs_360_372.avi	A person is slicing a potato.
Uc63MFVwfrs_360_372.avi	A person is slicing potatoes.
Uc63MFVwfrs_360_372.avi	A man is cutting a potato into eighths.
Uc63MFVwfrs_360_372.avi	A person is slicing a potato into pieces.
Uc63MFVwfrs_360_372.avi	A person is cutting potatoes into wedges.
Uc63MFVwfrs_360_372.avi	A man is slicing potato.
Uc63MFVwfrs_360_372.avi	A man i chopping up potatoes.
Uc63MFVwfrs_360_372.avi	A person slices a potato into wedges.
Uc63MFVwfrs_360_372.avi	A man is cutting up a potato.
Uc63MFVwfrs_360_372.avi	A man is cutting a potato.
Uc63MFVwfrs_360_372.avi	A person is slicing a potato.
Uc63MFVwfrs_360_372.avi	The man is slicing potatoes.
Uc63MFVwfrs_360_372.avi	A man is cutting a boiled potato into small pieces.
Uc63MFVwfrs_360_372.avi	A man cuts potatos.
Uc63MFVwfrs_360_372.avi	The man cut the potatoe into pieces.
jsEUFYhiqxU_121_128.avi	A bunny runs across a field.
jsEUFYhiqxU_121_128.avi	A hare evades the clutches of an eagle.
jsEUFYhiqxU_121_128.avi	A hare is dodging an eagle.
jsEUFYhiqxU_121_128.avi	A hare is running from a eagle.
jsEUFYhiqxU_121_128.avi	A hare running on the ground as an eagle swoops down attempting to catch it is captured in slow motion.
jsEUFYhiqxU_121_128.avi	A rabbit flees from an eagle.
jsEUFYhiqxU_121_128.avi	A rabbit is being chased by a bird.
jsEUFYhiqxU_121_128.avi	A rabbit is running fast.
jsEUFYhiqxU_121_128.avi	A rabbit is running from an eagle.
jsEUFYhiqxU_121_128.avi	An eagle dives for a rabbit.
jsEUFYhiqxU_121_128.avi	An eagle fails to catch a rabbit.
jsEUFYhiqxU_121_128.avi	An eagle is trying to catch a rabbit.
jsEUFYhiqxU_121_128.avi	An Eagle is trying to catch a rabbit.
jsEUFYhiqxU_121_128.avi	An eagle swoops down on a hare running in a field.
jsEUFYhiqxU_121_128.avi	An eagle swoops down on a hare.
jsEUFYhiqxU_121_128.avi	An eagle swoops on a rabbit.
jsEUFYhiqxU_121_128.avi	The bird of prey attacked the rabbit.
jsEUFYhiqxU_121_128.avi	The giant bird is chasing a rabbit.
jsEUFYhiqxU_121_128.avi	The large bird attacked the white rabbit.
0hyZ__3YhZc_364_370.avi	Someone pours water into an empty tomato sauce can and swishes it around to remove the sauce on the side.
0hyZ__3YhZc_364_370.avi	A man puts water into a tin can.
0hyZ__3YhZc_364_370.avi	A person pours water into a tin can.
0hyZ__3YhZc_364_370.avi	Someone is rinsing out a tomato sauce can with water.
0hyZ__3YhZc_364_370.avi	A person is adding a can of water to a pot that is simmering on a stove.
0hyZ__3YhZc_364_370.avi	Someone is adding water to a can.
0hyZ__3YhZc_364_370.avi	A man is adding water to a can.
0hyZ__3YhZc_364_370.avi	Someone pours water into a sauce can.
0hyZ__3YhZc_364_370.avi	Someone is pouring water into a can.
0hyZ__3YhZc_364_370.avi	Someone pours water into a can.
0hyZ__3YhZc_364_370.avi	A man is adding tomato sauce and water to a pot.
0hyZ__3YhZc_364_370.avi	The man poured water into the tomato sauce can.
0hyZ__3YhZc_364_370.avi	The man put water into the tomato sauce can.
0hyZ__3YhZc_364_370.avi	A person pours water into a can of tomato paste.
0hyZ__3YhZc_364_370.avi	The man poured water into the tomatoe sauce can.
2YhDTpzxd3c_22_27.avi	A young man is running beside a truck being driven down the road.
2YhDTpzxd3c_22_27.avi	A man runs with a truck.
2YhDTpzxd3c_22_27.avi	A man is running down the road when a truck drives past him.
2YhDTpzxd3c_22_27.avi	A man is running with a bus.
2YhDTpzxd3c_22_27.avi	A man is running next to a truck.
2YhDTpzxd3c_22_27.avi	A man is running beside a truck
2YhDTpzxd3c_22_27.avi	A man is running beside a truck.
2YhDTpzxd3c_22_27.avi	A man is running down a road.
2YhDTpzxd3c_22_27.avi	A man runs down a street.
2YhDTpzxd3c_22_27.avi	A man is running on a road.
2YhDTpzxd3c_22_27.avi	A man is running after a truck.
2YhDTpzxd3c_22_27.avi	A man is racing to jump into a moving van.
2YhDTpzxd3c_22_27.avi	A man is running after a truck.
2YhDTpzxd3c_22_27.avi	A man is running on a road as a white truck emerges from behind and passes him.
2YhDTpzxd3c_22_27.avi	The man raced the truck down the road.
2YhDTpzxd3c_22_27.avi	The man is racing the truck.
2YhDTpzxd3c_22_27.avi	A man runs after a truck.
2YhDTpzxd3c_22_27.avi	A man runs alongside a truck.
2YhDTpzxd3c_22_27.avi	The truck drove past the running man.
0bSz70pYAP0_5_15.avi	An airplane is flying in a wide circular pattern.
0bSz70pYAP0_5_15.avi	A plane is flying in the air.
0bSz70pYAP0_5_15.avi	A plane is flying.
0bSz70pYAP0_5_15.avi	A plane is making some acrobatics.
0bSz70pYAP0_5_15.avi	An RC plane is flying through the air.
0bSz70pYAP0_5_15.avi	A model plane is flying through the air.
0bSz70pYAP0_5_15.avi	An airplane soars through the sky.
0bSz70pYAP0_5_15.avi	A radio control plane is flying.
0bSz70pYAP0_5_15.avi	A plane is gliding across the sky at various angles including a flip over.
0bSz70pYAP0_5_15.avi	A plane flying in the sky.
0bSz70pYAP0_5_15.avi	The plane flew in the sky.
0bSz70pYAP0_5_15.avi	A plane flies among the clouds.
0bSz70pYAP0_5_15.avi	The plane is soaring through the air.
0bSz70pYAP0_5_15.avi	A plane is flying in the air.
0bSz70pYAP0_5_15.avi	The plane soared in the sky.
ao-9B8IV9_E_175_187.avi	A dog walks over a kid who is inside his house.
ao-9B8IV9_E_175_187.avi	A boy gets stuck in a dog house.
ao-9B8IV9_E_175_187.avi	A boy is crawling into a dog house.
ao-9B8IV9_E_175_187.avi	A boy is squeezing through a dog house.
ao-9B8IV9_E_175_187.avi	A bull dog is standing over a boy.
ao-9B8IV9_E_175_187.avi	A child is stuck in a dog door opening.
ao-9B8IV9_E_175_187.avi	A child is stuck in a dog house.
ao-9B8IV9_E_175_187.avi	A dog and a toddler are trying to get out of a dog house.
ao-9B8IV9_E_175_187.avi	A dog is climbing over a boy to get out of a playhouse.
ao-9B8IV9_E_175_187.avi	A kid and dog are playing in a dog house.
ao-9B8IV9_E_175_187.avi	A little boy gets stuck in a dog house.
ao-9B8IV9_E_175_187.avi	A man lying down is stuck midway through the entrance of a kennel while his dog steps on him and comes out.
ao-9B8IV9_E_175_187.avi	A monkey is walking.
ao-9B8IV9_E_175_187.avi	An animal plays with a child.
ao-9B8IV9_E_175_187.avi	The boy is stuck in the door of the doghouse.
ao-9B8IV9_E_175_187.avi	The little boy tried to get in the doghouse, and the dog tried to get out!
ao-9B8IV9_E_175_187.avi	The toddler went inside the dog house and the dog came out.
ao-9B8IV9_E_175_187.avi	While a child is trying to get into a doghouse, the dog is trying to get out.
Z3XarHZ3HpY_10_17.avi	A tiger runs out of the jungle.
Z3XarHZ3HpY_10_17.avi	A tiger is running forward in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger is running in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger is running in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger is running in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger is running in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger is running in some grass.
Z3XarHZ3HpY_10_17.avi	A tiger is running in the grass.
Z3XarHZ3HpY_10_17.avi	A tiger is running in the wood.
Z3XarHZ3HpY_10_17.avi	A tiger is running through a field.
Z3XarHZ3HpY_10_17.avi	A tiger is running through grass.
Z3XarHZ3HpY_10_17.avi	A tiger is running.
Z3XarHZ3HpY_10_17.avi	A tiger is running.
Z3XarHZ3HpY_10_17.avi	A tiger is running.
Z3XarHZ3HpY_10_17.avi	A tiger is running.
Z3XarHZ3HpY_10_17.avi	A tiger runs in grassland in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger runs in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger runs in slow motion.
Z3XarHZ3HpY_10_17.avi	A tiger runs.
Z3XarHZ3HpY_10_17.avi	The tiger came running from around the bend.
Z3XarHZ3HpY_10_17.avi	The tiger is running.
Z3XarHZ3HpY_10_17.avi	The tiger ran around the corner.
ZvJvNcukZ4w_0_10.avi	A badger and a fox are fighting.
ZvJvNcukZ4w_0_10.avi	A badger and a fox are fighting.
ZvJvNcukZ4w_0_10.avi	A badger and fox fight on a patio.
ZvJvNcukZ4w_0_10.avi	A badger attacks a fox.
ZvJvNcukZ4w_0_10.avi	A badger attacks a fox.
ZvJvNcukZ4w_0_10.avi	A badger attacks a fox.
ZvJvNcukZ4w_0_10.avi	A badger is attacking a fox.
ZvJvNcukZ4w_0_10.avi	A badger is attacking a fox.
ZvJvNcukZ4w_0_10.avi	A fox and badger are fighting.
ZvJvNcukZ4w_0_10.avi	A fox and badger are fighting.
ZvJvNcukZ4w_0_10.avi	A fox and raccoon are fighting.
ZvJvNcukZ4w_0_10.avi	A red fox is walking up some stairs when it is attacked by a badger.
ZvJvNcukZ4w_0_10.avi	The badger attacked the fox.
ZvJvNcukZ4w_0_10.avi	The badger fought with a fox.
ZvJvNcukZ4w_0_10.avi	The two animals fought over the bowl of food.
ZvJvNcukZ4w_0_10.avi	Two animals are fighting.
ZvJvNcukZ4w_0_10.avi	Two animals fight.
ZvJvNcukZ4w_0_10.avi	Two dogs are fighting each other.
0hyZ__3YhZc_562_568.avi	Someone is lifting up spoonfuls of chili from a square bowl.
0hyZ__3YhZc_562_568.avi	A person mixes a chili bowl.
0hyZ__3YhZc_562_568.avi	A person is mixing a bowl of chili.
0hyZ__3YhZc_562_568.avi	Someone is stirring a container of chili.
0hyZ__3YhZc_562_568.avi	A chef is stirring a sauce.
0hyZ__3YhZc_562_568.avi	A person is stirring a bowl of chili with a spoon.
0hyZ__3YhZc_562_568.avi	A man is talking something.
0hyZ__3YhZc_562_568.avi	A man is stirring chili with a spoon.
0hyZ__3YhZc_562_568.avi	Someone is stirring some chili.
0hyZ__3YhZc_562_568.avi	Someone is stirring chili in a bowl.
0hyZ__3YhZc_562_568.avi	Someone is stiring chili.
0hyZ__3YhZc_562_568.avi	A person is spooning some chili.
0hyZ__3YhZc_562_568.avi	Someone filled the spoon with chili.
0hyZ__3YhZc_562_568.avi	The man is stirring the chili.
0hyZ__3YhZc_562_568.avi	A man checks the consistency of chili.
0hyZ__3YhZc_562_568.avi	The man stirred the chili in a bowl.
WTf5EgVY5uU_130_135.avi	Someone pours chopped onions in a skillet and sautes them.
WTf5EgVY5uU_130_135.avi	A person cooks chopped onions.
WTf5EgVY5uU_130_135.avi	A person is cooking onions.
WTf5EgVY5uU_130_135.avi	A chef is sauteing diced onions.
WTf5EgVY5uU_130_135.avi	A person puts chopping onions into a frying pan.
WTf5EgVY5uU_130_135.avi	A woman is frying something.
WTf5EgVY5uU_130_135.avi	A woman is stir frying diced onions.
WTf5EgVY5uU_130_135.avi	A person is mixing ingredients in a frying pan.
WTf5EgVY5uU_130_135.avi	Someone is frying onions in a pan.
WTf5EgVY5uU_130_135.avi	Someoen is cooking onions.
WTf5EgVY5uU_130_135.avi	A person is sauteing onions and garlic in a pan.
WTf5EgVY5uU_130_135.avi	The lady stir fried the onions.
WTf5EgVY5uU_130_135.avi	The woman sauteed garlic and onions.
WTf5EgVY5uU_130_135.avi	Food is stired in a pot.
WTf5EgVY5uU_130_135.avi	Chopped onions are sauteed in a pan.
WTf5EgVY5uU_130_135.avi	A cook stirs chopped vegetables.
WTf5EgVY5uU_130_135.avi	The lady fried onions in a pan.
-vKO3uSG6Do_3_14.avi	Three animated women are synchronized dancing.
-vKO3uSG6Do_3_14.avi	Three female cartoons are dancing.
-vKO3uSG6Do_3_14.avi	Three girls are dancing.
